"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
2905,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272612880,"true",5,4,"false",500,0.902,0.5,"true"
2920,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272613163,"true",5,4,"false",500,0.917,0.5,"true"
2935,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272613592,"true",5,4,"false",500,0.932,0.5,"true"
2950,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272613766,"true",5,4,"false",500,0.947,0.5,"true"
2965,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272613986,"true",5,4,"false",500,0.962,0.5,"true"
2980,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272614148,"true",5,4,"false",500,0.977,0.5,"true"
2995,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272614550,"true",5,4,"false",500,0.992,0.5,"true"
11,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272499466,"true",5,4,"false",500,0.01,0.5,"true"
26,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272500213,"true",5,4,"false",500,0.025,0.5,"true"
41,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272500967,"true",5,4,"false",500,0.04,0.5,"true"
56,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272501850,"true",5,4,"false",500,0.055,0.5,"true"
71,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272502604,"true",5,4,"false",500,0.07,0.5,"true"
86,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272503434,"true",5,4,"false",500,0.085,0.5,"true"
101,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272504151,"true",5,4,"false",500,0.1,0.5,"true"
116,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272504894,"true",5,4,"false",500,0.115,0.5,"true"
131,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272505378,"true",5,4,"false",500,0.13,0.5,"true"
