"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
1021,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272164516,"true",5,4,"false",500,0.019,0.5,"true"
1036,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272165063,"true",5,4,"false",500,0.034,0.5,"true"
1051,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272165558,"true",5,4,"false",500,0.049,0.5,"true"
1066,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272166139,"true",5,4,"false",500,0.064,0.5,"true"
1081,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272166598,"true",5,4,"false",500,0.079,0.5,"true"
1096,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272167132,"true",5,4,"false",500,0.094,0.5,"true"
1111,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272167763,"true",5,4,"false",500,0.109,0.5,"true"
1126,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272168441,"true",5,4,"false",500,0.124,0.5,"true"
1141,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272169018,"true",5,4,"false",500,0.139,0.5,"true"
1156,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272169549,"true",5,4,"false",500,0.154,0.5,"true"
1171,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272170041,"true",5,4,"false",500,0.169,0.5,"true"
1186,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272170563,"true",5,4,"false",500,0.184,0.5,"true"
1201,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272170935,"true",5,4,"false",500,0.199,0.5,"true"
1216,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272171531,"true",5,4,"false",500,0.214,0.5,"true"
1231,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272172085,"true",5,4,"false",500,0.229,0.5,"true"
1246,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272172556,"true",5,4,"false",500,0.244,0.5,"true"
1261,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272173257,"true",5,4,"false",500,0.259,0.5,"true"
1276,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272173937,"true",5,4,"false",500,0.274,0.5,"true"
1291,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272174475,"true",5,4,"false",500,0.289,0.5,"true"
1306,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272174938,"true",5,4,"false",500,0.304,0.5,"true"
1321,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272175487,"true",5,4,"false",500,0.319,0.5,"true"
1336,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272175964,"true",5,4,"false",500,0.334,0.5,"true"
1351,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272176566,"true",5,4,"false",500,0.349,0.5,"true"
1366,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272177007,"true",5,4,"false",500,0.364,0.5,"true"
1381,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272177455,"true",5,4,"false",500,0.379,0.5,"true"
1396,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272177976,"true",5,4,"false",500,0.394,0.5,"true"
1411,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272178335,"true",5,4,"false",500,0.409,0.5,"true"
1426,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272178752,"true",5,4,"false",500,0.424,0.5,"true"
1441,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272179188,"true",5,4,"false",500,0.439,0.5,"true"
1456,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272179671,"true",5,4,"false",500,0.454,0.5,"true"
1471,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272180241,"true",5,4,"false",500,0.469,0.5,"true"
1486,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272180815,"true",5,4,"false",500,0.484,0.5,"true"
1501,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272181310,"true",5,4,"false",500,0.499,0.5,"true"
1516,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272181720,"true",5,4,"false",500,0.514,0.5,"true"
1531,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272182176,"true",5,4,"false",500,0.529,0.5,"true"
1546,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272182706,"true",5,4,"false",500,0.544,0.5,"true"
1561,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272183356,"true",5,4,"false",500,0.559,0.5,"true"
1576,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272183886,"true",5,4,"false",500,0.574,0.5,"true"
1591,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272184580,"true",5,4,"false",500,0.589,0.5,"true"
1606,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272185108,"true",5,4,"false",500,0.604,0.5,"true"
1621,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272185755,"true",5,4,"false",500,0.619,0.5,"true"
1636,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272186361,"true",5,4,"false",500,0.634,0.5,"true"
1651,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272187077,"true",5,4,"false",500,0.649,0.5,"true"
1666,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272187774,"true",5,4,"false",500,0.664,0.5,"true"
1681,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272188327,"true",5,4,"false",500,0.679,0.5,"true"
1696,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272189166,"true",5,4,"false",500,0.694,0.5,"true"
1711,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272189850,"true",5,4,"false",500,0.709,0.5,"true"
1726,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272190321,"true",5,4,"false",500,0.724,0.5,"true"
1741,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272190713,"true",5,4,"false",500,0.739,0.5,"true"
1756,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272191132,"true",5,4,"false",500,0.754,0.5,"true"
1771,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272191523,"true",5,4,"false",500,0.769,0.5,"true"
1786,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272192013,"true",5,4,"false",500,0.784,0.5,"true"
1801,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272192522,"true",5,4,"false",500,0.799,0.5,"true"
1816,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272193055,"true",5,4,"false",500,0.814,0.5,"true"
1831,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272193552,"true",5,4,"false",500,0.829,0.5,"true"
1846,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272194088,"true",5,4,"false",500,0.844,0.5,"true"
1861,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272194797,"true",5,4,"false",500,0.859,0.5,"true"
1876,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272195287,"true",5,4,"false",500,0.874,0.5,"true"
1891,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272195732,"true",5,4,"false",500,0.889,0.5,"true"
1906,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272196119,"true",5,4,"false",500,0.904,0.5,"true"
1921,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272196624,"true",5,4,"false",500,0.919,0.5,"true"
1936,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272197025,"true",5,4,"false",500,0.934,0.5,"true"
1951,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272197548,"true",5,4,"false",500,0.949,0.5,"true"
1966,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272198110,"true",5,4,"false",500,0.964,0.5,"true"
1981,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272198726,"true",5,4,"false",500,0.979,0.5,"true"
1996,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272199180,"true",5,4,"false",500,0.994,0.5,"true"
2011,"true","false","NONE","true",2,"WATTS","PRICE",1272199708,"true",5,4,"false",500,0.008,0.5,"true"
2026,"true","false","NONE","true",2,"WATTS","PRICE",1272200126,"true",5,4,"false",500,0.023,0.5,"true"
2041,"true","false","NONE","true",2,"WATTS","PRICE",1272200384,"true",5,4,"false",500,0.038,0.5,"true"
2056,"true","false","NONE","true",2,"WATTS","PRICE",1272200730,"true",5,4,"false",500,0.053,0.5,"true"
2071,"true","false","NONE","true",2,"WATTS","PRICE",1272201010,"true",5,4,"false",500,0.068,0.5,"true"
2086,"true","false","NONE","true",2,"WATTS","PRICE",1272201305,"true",5,4,"false",500,0.083,0.5,"true"
2101,"true","false","NONE","true",2,"WATTS","PRICE",1272201573,"true",5,4,"false",500,0.098,0.5,"true"
2116,"true","false","NONE","true",2,"WATTS","PRICE",1272201822,"true",5,4,"false",500,0.113,0.5,"true"
2131,"true","false","NONE","true",2,"WATTS","PRICE",1272202067,"true",5,4,"false",500,0.128,0.5,"true"
2146,"true","false","NONE","true",2,"WATTS","PRICE",1272202397,"true",5,4,"false",500,0.143,0.5,"true"
2161,"true","false","NONE","true",2,"WATTS","PRICE",1272202632,"true",5,4,"false",500,0.158,0.5,"true"
2176,"true","false","NONE","true",2,"WATTS","PRICE",1272202945,"true",5,4,"false",500,0.173,0.5,"true"
2191,"true","false","NONE","true",2,"WATTS","PRICE",1272203267,"true",5,4,"false",500,0.188,0.5,"true"
2206,"true","false","NONE","true",2,"WATTS","PRICE",1272203578,"true",5,4,"false",500,0.203,0.5,"true"
2221,"true","false","NONE","true",2,"WATTS","PRICE",1272203850,"true",5,4,"false",500,0.218,0.5,"true"
2236,"true","false","NONE","true",2,"WATTS","PRICE",1272204149,"true",5,4,"false",500,0.233,0.5,"true"
2251,"true","false","NONE","true",2,"WATTS","PRICE",1272204406,"true",5,4,"false",500,0.248,0.5,"true"
2266,"true","false","NONE","true",2,"WATTS","PRICE",1272204630,"true",5,4,"false",500,0.263,0.5,"true"
2281,"true","false","NONE","true",2,"WATTS","PRICE",1272204858,"true",5,4,"false",500,0.278,0.5,"true"
2296,"true","false","NONE","true",2,"WATTS","PRICE",1272205016,"true",5,4,"false",500,0.293,0.5,"true"
2311,"true","false","NONE","true",2,"WATTS","PRICE",1272205511,"true",5,4,"false",500,0.308,0.5,"true"
2326,"true","false","NONE","true",2,"WATTS","PRICE",1272205833,"true",5,4,"false",500,0.323,0.5,"true"
2341,"true","false","NONE","true",2,"WATTS","PRICE",1272206085,"true",5,4,"false",500,0.338,0.5,"true"
2356,"true","false","NONE","true",2,"WATTS","PRICE",1272206332,"true",5,4,"false",500,0.353,0.5,"true"
2371,"true","false","NONE","true",2,"WATTS","PRICE",1272206536,"true",5,4,"false",500,0.368,0.5,"true"
2386,"true","false","NONE","true",2,"WATTS","PRICE",1272206764,"true",5,4,"false",500,0.383,0.5,"true"
2401,"true","false","NONE","true",2,"WATTS","PRICE",1272207049,"true",5,4,"false",500,0.398,0.5,"true"
2416,"true","false","NONE","true",2,"WATTS","PRICE",1272207372,"true",5,4,"false",500,0.413,0.5,"true"
2431,"true","false","NONE","true",2,"WATTS","PRICE",1272207641,"true",5,4,"false",500,0.428,0.5,"true"
2446,"true","false","NONE","true",2,"WATTS","PRICE",1272207901,"true",5,4,"false",500,0.443,0.5,"true"
2461,"true","false","NONE","true",2,"WATTS","PRICE",1272208288,"true",5,4,"false",500,0.458,0.5,"true"
2476,"true","false","NONE","true",2,"WATTS","PRICE",1272208629,"true",5,4,"false",500,0.473,0.5,"true"
2491,"true","false","NONE","true",2,"WATTS","PRICE",1272208876,"true",5,4,"false",500,0.488,0.5,"true"
2506,"true","false","NONE","true",2,"WATTS","PRICE",1272209098,"true",5,4,"false",500,0.503,0.5,"true"
2521,"true","false","NONE","true",2,"WATTS","PRICE",1272209453,"true",5,4,"false",500,0.518,0.5,"true"
2536,"true","false","NONE","true",2,"WATTS","PRICE",1272209778,"true",5,4,"false",500,0.533,0.5,"true"
2551,"true","false","NONE","true",2,"WATTS","PRICE",1272210045,"true",5,4,"false",500,0.548,0.5,"true"
